rhoc,M,R,Lambda
8.659324155193992500e+14,1.450500543420151889e+00,1.341003295000028395e+01,5.134105273620191383e+02
8.687359198998748750e+14,1.450532105949881689e+00,1.341003295000028395e+01,5.133509484726955634e+02
8.715394242803505000e+14,1.450548422812073968e+00,1.341003295000028395e+01,5.133028906336853652e+02
8.743429286608261250e+14,1.450572192161782237e+00,1.341003295000028395e+01,5.132398270180813142e+02
8.771464330413016250e+14,1.450595112160385947e+00,1.341003295000028395e+01,5.131800281062501199e+02
8.799499374217772500e+14,1.450622432063617628e+00,1.341003295000028395e+01,5.131273940865629584e+02
8.827534418022528750e+14,1.450644374111892176e+00,1.341003295000028395e+01,5.130769403951056802e+02
8.855569461827285000e+14,1.450671749579419467e+00,1.341003295000028395e+01,5.129998794427639268e+02
8.883604505632040000e+14,1.450683858621867106e+00,1.341003295000028395e+01,5.129627196526412263e+02
8.911639549436796250e+14,1.450704172219314358e+00,1.341003295000028395e+01,5.129289446079816344e+02
8.939674593241552500e+14,1.450732788418715336e+00,1.341003295000028395e+01,5.128811971413840638e+02
8.967709637046308750e+14,1.450752381815040737e+00,1.341003295000028395e+01,5.127990659530270250e+02
8.995744680851063750e+14,1.450774432855667317e+00,1.341003295000028395e+01,5.127447025580390800e+02
9.023779724655820000e+14,1.450798859851510691e+00,1.341003295000028395e+01,5.127055006889492006e+02
9.051814768460576250e+14,1.450813227020037344e+00,1.341003295000028395e+01,5.126500975581002422e+02
9.079849812265332500e+14,1.450840075643628158e+00,1.341003295000028395e+01,5.125933026727966535e+02
9.107884856070088750e+14,1.450857858217245333e+00,1.341003295000028395e+01,5.125528168823072974e+02
9.135919899874843750e+14,1.450874481138796135e+00,1.341003295000028395e+01,5.125007847996653254e+02
9.163954943679600000e+14,1.450891792959052351e+00,1.341003295000028395e+01,5.124460640564917639e+02
9.191989987484356250e+14,1.450911311608711340e+00,1.341003295000028395e+01,5.123883702580903901e+02
9.220025031289112500e+14,1.450932434622612899e+00,1.341003295000028395e+01,5.123468616480768105e+02
9.248060075093867500e+14,1.450949333177543377e+00,1.341003295000028395e+01,5.122994775656779893e+02
9.276095118898623750e+14,1.450977308671625998e+00,1.341003295000028395e+01,5.122499250008675062e+02
9.304130162703380000e+14,1.450986557166753288e+00,1.341003295000028395e+01,5.122163708703965312e+02
9.332165206508136250e+14,1.451005963460624493e+00,1.341003295000028395e+01,5.121703523240341838e+02
9.360200250312891250e+14,1.451024261709396468e+00,1.341003295000028395e+01,5.121260330196848827e+02
9.388235294117647500e+14,1.451042684858166343e+00,1.341003295000028395e+01,5.120859753925099085e+02
9.416270337922403750e+14,1.451063413662072588e+00,1.341003295000028395e+01,5.120379929866517159e+02
9.444305381727160000e+14,1.451074841790480185e+00,1.341003295000028395e+01,5.120072006571961083e+02
9.472340425531915000e+14,1.451089536712838912e+00,1.341003295000028395e+01,5.119576706517076445e+02
9.500375469336671250e+14,1.451114581531028236e+00,1.341003295000028395e+01,5.119302988734337987e+02
9.528410513141427500e+14,1.451122666036883002e+00,1.341003295000028395e+01,5.118701162252779113e+02
9.556445556946183750e+14,1.451148493537056661e+00,1.341003295000028395e+01,5.118257618275881669e+02
9.584480600750938750e+14,1.451153852120153465e+00,1.341003295000028395e+01,5.117730558834949761e+02
9.612515644555695000e+14,1.451176136566431518e+00,1.341003295000028395e+01,5.117369656859929137e+02
9.640550688360451250e+14,1.451190289973646852e+00,1.341003295000028395e+01,5.116913107009066266e+02
9.668585732165207500e+14,1.451206833551918818e+00,1.341003295000028395e+01,5.116627493018891641e+02
9.696620775969962500e+14,1.451216989726341611e+00,1.341003295000028395e+01,5.116129500458102939e+02
9.724655819774718750e+14,1.451237061834216524e+00,1.341003295000028395e+01,5.115836326389202213e+02
9.752690863579475000e+14,1.451251969407838072e+00,1.341003295000028395e+01,5.115527270909459503e+02
9.780725907384231250e+14,1.451266358394810441e+00,1.341003295000028395e+01,5.115037493269967968e+02
9.808760951188986250e+14,1.451281829226746867e+00,1.341003295000028395e+01,5.114659034423337403e+02
9.836795994993742500e+14,1.451294906774462934e+00,1.341003295000028395e+01,5.114315749475357507e+02
9.864831038798498750e+14,1.451310250670422741e+00,1.341003295000028395e+01,5.113951064249714022e+02
9.892866082603255000e+14,1.451319013928984214e+00,1.341003295000028395e+01,5.113622295663956265e+02
9.920901126408010000e+14,1.451332825384227476e+00,1.341003295000028395e+01,5.113288349644564050e+02
9.948936170212766250e+14,1.451341217064385347e+00,1.341003295000028395e+01,5.112938732188755466e+02
9.976971214017522500e+14,1.451362388620968336e+00,1.341003295000028395e+01,5.112650925644462632e+02
